date,day_of_week,week_of_year,food_item,temperature,is_exam_day,is_event_day,is_holiday,avg_last_7_days_sales,prev_day_sales,quantity_prepared,actual_sales,leftover_quantity
2024-10-09,2,41,"Schezwan Fried Rice,Paneer Butter Masala",22.54,0,0,0,102,88,112,108,4
2024-10-10,3,41,Chicken Biryani,32.29,1,1,0,64,73,59,48,11
2024-10-11,4,41,Idli Sambar,39.4,0,1,0,96,108,117,116,1
2024-10-12,5,41,Sandwich,31.95,1,0,0,130,132,123,108,15
2024-10-13,6,41,Poha,34.6,1,1,1,148,147,125,105,20
2024-10-14,0,42,Dal Tadka,30.95,0,0,0,121,111,121,111,10
2024-10-15,1,42,Pasta,29.75,0,0,0,63,70,70,65,5
2024-10-16,2,42,Chole Bhature,31.28,0,0,0,71,60,86,64,22
2024-10-17,3,42,Upma,24.25,1,0,0,95,94,75,61,14
2024-10-18,4,42,Chicken Biryani,27.13,0,1,0,79,67,108,103,5
2024-10-19,5,42,Sandwich,34.55,1,1,0,62,75,76,50,26
2024-10-20,6,42,Chole Bhature,32.8,1,0,1,94,100,45,45,0
2024-10-21,0,43,Idli Sambar,35.8,1,0,0,60,63,39,27,12
2024-10-22,1,43,Fried Rice,37.82,0,1,0,118,131,158,148,10
2024-10-23,2,43,Sandwich,34.01,1,0,0,63,48,51,35,16
2024-10-24,3,43,Sandwich,29.65,0,0,0,138,140,144,136,8
2024-10-25,4,43,Pasta,26.6,1,1,0,139,125,135,127,8
2024-10-26,5,43,Chole Bhature,30.3,0,0,0,125,112,125,122,3
2024-10-27,6,43,Pasta,27.99,0,0,1,115,119,82,82,0
2024-10-28,0,44,Poha,33.62,0,0,0,84,88,103,86,17
2024-10-29,1,44,Idli Sambar,31.05,1,0,0,102,97,89,73,16
2024-10-30,2,44,Fries,36.17,0,0,0,75,82,94,92,2
2024-10-31,3,44,Chole Bhature,35.04,0,1,0,97,94,139,133,6
2024-11-01,4,44,Rajma Rice,22.95,1,1,0,112,103,125,114,11
2024-11-02,5,44,Veg Biryani,26.13,0,1,0,139,141,157,158,0
2024-11-03,6,44,Upma,27.68,1,1,1,64,52,37,27,10
2024-11-04,0,45,Noodles,19.65,0,1,0,90,97,132,121,11
2024-11-05,1,45,Poha,31.63,1,1,0,104,98,122,101,21
2024-11-06,2,45,Fried Rice,29.39,0,1,0,144,141,180,158,22
2024-11-07,3,45,Upma,28.18,1,0,0,114,125,93,89,4
2024-11-08,4,45,"Schezwan Fried Rice,Paneer Butter Masala",28.92,1,0,0,91,81,77,73,4
2024-11-09,5,45,Chole Bhature,28.52,0,1,0,79,86,112,89,23
2024-11-10,6,45,Chole Bhature,20.43,0,1,1,80,83,98,89,9
2024-11-11,0,46,Veg Biryani,39.82,0,0,0,70,81,84,68,16
2024-11-12,1,46,Idli Sambar,31.66,0,0,0,120,127,117,97,20
2024-11-13,2,46,Fried Rice,36.58,1,0,0,117,123,91,85,6
2024-11-14,3,46,Fries,27.31,0,0,0,97,95,113,111,2
2024-11-15,4,46,Dal Tadka,29.71,1,1,0,78,91,86,68,18
2024-11-16,5,46,Masala Dosa,30.24,1,0,0,72,83,69,60,9
2024-11-17,6,46,Chole Bhature,35.37,1,1,1,113,100,95,78,17
2024-11-18,0,47,Poha,28.14,1,1,0,73,81,72,57,15
2024-11-19,1,47,Upma,33.14,0,1,0,101,114,142,130,12
2024-11-20,2,47,Sandwich,31.79,0,1,0,116,107,151,141,10
2024-11-21,3,47,Chole Bhature,33.32,0,1,0,92,100,127,110,17
2024-11-22,4,47,Dal Tadka,33.03,0,0,0,63,51,70,49,21
2024-11-23,5,47,Fries,40.98,1,1,0,79,77,98,78,20
2024-11-24,6,47,Fries,24.83,0,0,1,62,70,39,38,1
2024-11-25,0,48,Fries,36.5,0,0,0,80,71,94,74,20
2024-11-26,1,48,Fried Rice,30.44,0,1,0,85,78,126,101,25
2024-11-27,2,48,Sandwich,25.67,1,0,0,132,138,106,90,16
2024-11-28,3,48,Chole Bhature,29.14,1,1,0,96,86,111,93,18
2024-11-29,4,48,Idli Sambar,38.88,0,0,0,133,142,138,122,16
2024-11-30,5,48,Sandwich,31.54,0,0,0,132,126,137,119,18
2024-12-01,6,48,Idli Sambar,24.94,1,1,1,83,85,72,47,25
2024-12-02,0,49,Upma,21.2,1,1,0,85,81,78,72,6
2024-12-03,1,49,Chole Bhature,33.87,0,0,0,69,68,84,81,3
2024-12-04,2,49,Pasta,25.64,0,1,0,126,124,154,155,0
2024-12-05,3,49,Fries,26.52,0,0,0,143,133,148,156,0
2024-12-06,4,49,Upma,39.96,0,0,0,140,145,150,121,29
2024-12-07,5,49,Rajma Rice,34.91,1,0,0,61,57,38,36,2
2024-12-08,6,49,Chole Bhature,28.38,1,1,1,131,136,116,86,30
2024-12-09,0,50,Veg Biryani,26.98,1,0,0,65,64,54,52,2
2024-12-10,1,50,Sandwich,37.29,1,1,0,91,102,108,101,7
2024-12-11,2,50,Pasta,25.29,1,1,0,68,54,69,55,14
2024-12-12,3,50,Dal Tadka,33.75,0,1,0,121,118,162,160,2
2024-12-13,4,50,Rajma Rice,34.94,1,0,0,75,70,61,34,27
2024-12-14,5,50,Chole Bhature,25.42,0,1,0,133,147,167,174,0
2024-12-15,6,50,Fries,29.18,1,0,1,118,130,76,65,11
2024-12-16,0,51,Pasta,38.43,0,1,0,73,64,111,105,6
2024-12-17,1,51,Noodles,30.62,0,1,0,74,84,108,108,0
2024-12-18,2,51,Poha,28.92,0,1,0,100,89,129,113,16
2024-12-19,3,51,Masala Dosa,30.04,1,0,0,126,136,113,120,0
2024-12-20,4,51,Chicken Biryani,27.45,1,0,0,133,119,120,95,25
2024-12-21,5,51,Fried Rice,39.25,0,1,0,78,64,112,105,7
2024-12-22,6,51,Veg Biryani,32.98,0,0,1,144,131,123,119,4
2024-12-23,0,52,Sandwich,34.43,0,0,0,92,102,103,96,7
2024-12-24,1,52,Veg Biryani,38.91,0,0,0,101,115,110,96,14
2024-12-25,2,52,Sandwich,30.31,1,0,0,111,98,89,68,21
2024-12-26,3,52,Dal Tadka,29.62,0,0,0,76,81,103,95,8
2024-12-27,4,52,Fried Rice,30.87,1,1,0,60,73,55,37,18
2024-12-28,5,52,Chicken Biryani,40.41,1,1,0,128,133,144,135,9
2024-12-29,6,52,Chicken Biryani,33.0,0,1,1,76,62,77,67,10
2024-12-30,0,1,"Schezwan Fried Rice,Paneer Butter Masala",30.88,1,1,0,118,105,118,103,15
2024-01-01,0,1,Chicken Biryani,27.27,1,1,0,128,142,136,131,5
2024-01-02,1,1,Fries,27.23,1,0,0,82,70,66,48,18
2024-01-03,2,1,Chole Bhature,19.49,1,1,0,65,62,76,71,5
2024-01-04,3,1,Noodles,26.63,1,1,0,128,119,130,116,14
2024-01-05,4,1,Masala Dosa,25.79,1,0,0,86,77,77,80,0
2024-01-06,5,1,Chole Bhature,34.69,0,0,0,148,133,150,142,8
2024-01-07,6,1,Noodles,34.21,0,0,1,113,120,93,84,9
2024-01-08,0,2,Noodles,33.88,1,1,0,86,76,95,80,15
2024-01-09,1,2,Idli Sambar,28.9,1,0,0,120,109,95,94,1
2024-01-10,2,2,Chicken Biryani,25.76,1,1,0,64,62,71,64,7
2024-01-11,3,2,"Schezwan Fried Rice,Paneer Butter Masala",28.11,0,0,0,82,82,106,92,14
2024-01-12,4,2,Poha,23.39,0,0,0,103,96,123,105,18
2024-01-13,5,2,Upma,25.72,0,1,0,82,78,111,110,1
2024-01-14,6,2,Paratha,28.63,0,1,1,103,107,101,72,29
2024-01-15,0,3,Masala Dosa,30.75,0,1,0,119,133,143,137,6
2024-01-16,1,3,Fried Rice,30.31,0,1,0,142,135,174,158,16
2024-01-17,2,3,Rajma Rice,21.34,1,0,0,60,51,58,42,16
2024-01-18,3,3,Fried Rice,28.03,0,0,0,89,74,104,105,0
2024-01-19,4,3,Sandwich,28.24,0,0,0,65,55,80,64,16
2024-01-20,5,3,"Schezwan Fried Rice,Paneer Butter Masala",25.72,0,0,0,140,147,157,160,0
2024-01-21,6,3,Chole Bhature,30.13,1,0,1,99,107,65,58,7
2024-01-22,0,4,Chicken Biryani,32.87,0,1,0,102,107,133,121,12
2024-01-23,1,4,Idli Sambar,26.62,0,1,0,116,101,140,138,2
2024-01-24,2,4,"Schezwan Fried Rice,Paneer Butter Masala",29.43,1,1,0,103,98,96,84,12
2024-01-25,3,4,Masala Dosa,22.62,1,1,0,139,127,137,129,8
2024-01-26,4,4,Chole Bhature,34.66,0,1,0,148,147,172,167,5
2024-01-27,5,4,Idli Sambar,28.78,0,0,0,90,76,103,93,10
2024-01-28,6,4,Idli Sambar,26.84,1,0,1,133,135,89,84,5
2024-01-29,0,5,Pasta,29.92,1,0,0,62,61,60,51,9
2024-01-30,1,5,Masala Dosa,25.1,0,0,0,96,95,118,93,25
2024-01-31,2,5,Noodles,37.27,0,0,0,149,141,171,158,13
2024-02-01,3,5,Idli Sambar,39.4,0,1,0,135,128,168,147,21
2024-02-02,4,5,Poha,30.0,0,0,0,119,122,129,109,20
2024-02-03,5,5,Masala Dosa,35.98,1,1,0,74,87,90,79,11
2024-02-04,6,5,Dal Tadka,32.27,1,0,1,121,128,75,65,10
2024-02-05,0,6,Chicken Biryani,31.15,0,0,0,78,86,106,98,8
2024-02-06,1,6,Fries,33.46,1,0,0,105,112,102,99,3
2024-02-07,2,6,Veg Biryani,20.7,1,1,0,145,153,144,130,14
2024-02-08,3,6,Masala Dosa,27.34,0,0,0,116,115,130,126,4
2024-02-09,4,6,Idli Sambar,25.9,0,0,0,103,102,117,107,10
2024-02-10,5,6,Fries,22.55,0,0,0,136,128,146,128,18
2024-02-11,6,6,Paratha,30.73,0,1,1,80,76,76,82,0
2024-02-12,0,7,Upma,32.55,0,1,0,138,138,164,157,7
2024-02-13,1,7,Masala Dosa,38.27,0,1,0,79,77,101,97,4
2024-02-14,2,7,Fried Rice,38.11,0,1,0,108,93,136,139,0
2024-02-15,3,7,"Schezwan Fried Rice,Paneer Butter Masala",27.4,1,1,0,73,73,80,76,4
2024-02-16,4,7,Masala Dosa,32.64,0,1,0,93,96,133,128,5
2024-02-17,5,7,Poha,26.16,1,0,0,84,83,65,58,7
2024-02-18,6,7,Idli Sambar,35.2,0,1,1,73,84,73,51,22
2024-02-19,0,8,Pasta,26.46,0,1,0,111,96,129,130,0
2024-02-20,1,8,Fries,43.41,0,1,0,139,141,159,155,4
2024-02-21,2,8,Rajma Rice,26.7,0,1,0,133,141,165,153,12
2024-02-22,3,8,Noodles,25.75,1,1,0,126,114,139,128,11
2024-02-23,4,8,Sandwich,33.52,0,0,0,100,109,110,94,16
2024-02-24,5,8,Fried Rice,18.31,1,0,0,123,112,103,92,11
2024-02-25,6,8,Veg Biryani,35.46,0,0,1,79,81,59,60,0
2024-02-26,0,9,Pasta,27.07,1,0,0,133,138,108,89,19
2024-02-27,1,9,Idli Sambar,26.24,1,0,0,68,59,56,49,7
2024-02-28,2,9,Chole Bhature,36.89,0,1,0,122,107,146,130,16
2024-02-29,3,9,Chicken Biryani,25.91,0,0,0,111,104,120,97,23
2024-03-01,4,9,Fries,28.69,0,1,0,105,110,137,109,28
2024-03-02,5,9,Dal Tadka,31.25,1,0,0,113,119,112,92,20
2024-03-03,6,9,"Schezwan Fried Rice,Paneer Butter Masala",27.17,0,1,1,107,117,107,107,0
2024-03-04,0,10,Sandwich,34.05,0,1,0,149,154,195,175,20
2024-03-05,1,10,"Schezwan Fried Rice,Paneer Butter Masala",28.92,1,0,0,67,80,60,57,3
2024-03-06,2,10,Fries,26.24,1,1,0,147,157,157,162,0
2024-03-07,3,10,Noodles,35.76,1,1,0,126,140,126,109,17
2024-03-08,4,10,Upma,32.28,1,0,0,135,145,132,130,2
2024-03-09,5,10,Dal Tadka,28.22,1,0,0,73,60,72,67,5
2024-03-10,6,10,Upma,33.34,0,0,1,113,103,100,101,0
2024-03-11,0,11,Idli Sambar,31.41,0,1,0,120,128,144,128,16
2024-03-12,1,11,Idli Sambar,31.66,0,0,0,99,99,108,79,29
2024-03-13,2,11,Upma,36.25,0,1,0,112,111,155,132,23
2024-03-14,3,11,Chicken Biryani,28.62,1,1,0,60,50,54,38,16
2024-03-15,4,11,Paratha,29.35,0,1,0,83,68,122,105,17
2024-03-16,5,11,Veg Biryani,28.1,1,0,0,132,130,114,92,22
2024-03-17,6,11,Noodles,32.28,0,0,1,130,124,98,91,7
2024-03-18,0,12,Fried Rice,30.97,0,0,0,132,131,156,129,27
2024-03-19,1,12,Noodles,30.89,1,1,0,83,90,90,84,6
2024-03-20,2,12,Fried Rice,29.2,0,0,0,123,133,138,106,32
2024-03-21,3,12,Fries,38.84,1,1,0,127,117,131,119,12
2024-03-22,4,12,Veg Biryani,24.94,1,0,0,131,122,113,98,15
2024-03-23,5,12,Idli Sambar,26.13,1,0,0,138,142,118,113,5
2024-03-24,6,12,Idli Sambar,28.88,1,0,1,146,146,109,96,13
2024-03-25,0,13,Upma,27.13,1,0,0,76,66,60,52,8
2024-03-26,1,13,Upma,34.55,1,0,0,65,73,43,34,9
2024-03-27,2,13,Masala Dosa,30.59,1,1,0,115,107,113,116,0
2024-03-28,3,13,Sandwich,24.34,1,1,0,123,120,136,132,4
2024-03-29,4,13,Paratha,31.31,1,1,0,72,74,84,70,14
2024-03-30,5,13,Paratha,23.39,0,0,0,83,92,84,80,4
2024-03-31,6,13,Fries,32.71,1,0,1,137,127,85,72,13
2024-04-01,0,14,Fried Rice,30.31,1,1,0,85,82,91,80,11
2024-04-02,1,14,Rajma Rice,27.89,1,1,0,123,122,136,109,27
2024-04-03,2,14,"Schezwan Fried Rice,Paneer Butter Masala",35.23,0,1,0,124,133,157,148,9
2024-04-04,3,14,Idli Sambar,19.19,0,0,0,96,97,110,92,18
2024-04-05,4,14,Pasta,30.57,0,1,0,122,107,152,137,15
2024-04-06,5,14,Masala Dosa,31.09,1,0,0,89,84,84,71,13
2024-04-07,6,14,Fries,33.55,1,1,1,149,160,125,112,13
2024-04-08,0,15,Chole Bhature,20.36,0,0,0,142,132,152,134,18
2024-04-09,1,15,Paratha,28.06,0,1,0,75,87,106,86,20
2024-04-10,2,15,Masala Dosa,22.54,1,0,0,115,102,105,91,14
2024-04-11,3,15,Masala Dosa,26.25,0,0,0,82,86,86,63,23
2024-04-12,4,15,Sandwich,32.24,1,1,0,101,87,105,94,11
2024-04-13,5,15,Veg Biryani,26.49,1,0,0,76,89,50,40,10
2024-04-14,6,15,Fries,35.27,0,0,1,113,126,93,94,0
2024-04-15,0,16,Sandwich,34.72,0,0,0,66,70,75,70,5
2024-04-16,1,16,Poha,23.67,0,0,0,97,103,117,110,7
2024-04-17,2,16,Rajma Rice,25.05,1,0,0,109,117,106,85,21
2024-04-18,3,16,Noodles,23.5,0,1,0,116,104,138,118,20
2024-04-19,4,16,Veg Biryani,28.18,0,0,0,142,137,157,139,18
2024-04-20,5,16,Sandwich,29.11,0,0,0,147,140,163,161,2
2024-04-21,6,16,"Schezwan Fried Rice,Paneer Butter Masala",30.97,1,1,1,62,69,41,29,12
2024-04-22,0,17,Rajma Rice,26.42,1,1,0,88,78,98,95,3
2024-04-23,1,17,Sandwich,38.69,1,0,0,143,132,145,124,21
2024-04-24,2,17,Fried Rice,21.97,0,1,0,145,131,179,164,15
2024-04-25,3,17,Chole Bhature,26.32,0,0,0,62,69,79,58,21
2024-04-26,4,17,Upma,25.7,0,1,0,80,74,105,96,9
2024-04-27,5,17,Dal Tadka,36.5,0,0,0,120,120,134,122,12
2024-04-28,6,17,"Schezwan Fried Rice,Paneer Butter Masala",25.61,1,1,1,102,116,69,73,0
2024-04-29,0,18,Fried Rice,32.77,0,0,0,144,144,142,151,0
2024-04-30,1,18,Dal Tadka,29.26,1,0,0,68,75,51,45,6
2024-05-01,2,18,"Schezwan Fried Rice,Paneer Butter Masala",25.51,0,1,0,107,116,139,121,18
2024-05-02,3,18,"Schezwan Fried Rice,Paneer Butter Masala",22.2,0,0,0,101,88,103,107,0
2024-05-03,4,18,Fried Rice,40.59,0,0,0,100,87,119,113,6
2024-05-04,5,18,Pasta,39.75,1,1,0,78,70,77,57,20
2024-05-05,6,18,Chole Bhature,27.79,0,0,1,136,144,128,104,24
2024-05-06,0,19,Rajma Rice,21.89,1,1,0,134,127,136,117,19
2024-05-07,1,19,Fried Rice,23.93,0,1,0,68,60,103,81,22
2024-05-08,2,19,Idli Sambar,37.31,0,0,0,108,108,107,99,8
2024-05-09,3,19,Masala Dosa,18.34,1,0,0,89,75,81,77,4
2024-05-10,4,19,"Schezwan Fried Rice,Paneer Butter Masala",31.94,0,1,0,64,55,103,86,17
2024-05-11,5,19,Rajma Rice,25.94,1,1,0,149,138,162,148,14
2024-05-12,6,19,Pasta,22.63,0,0,1,136,144,121,121,0
2024-05-13,0,20,Poha,24.82,0,1,0,107,104,126,113,13
2024-05-14,1,20,Fried Rice,26.1,1,0,0,74,67,66,41,25
2024-05-15,2,20,"Schezwan Fried Rice,Paneer Butter Masala",41.06,0,1,0,129,142,148,129,19
2024-05-16,3,20,Rajma Rice,32.5,0,0,0,103,104,113,117,0
2024-05-17,4,20,Sandwich,26.37,0,0,0,101,112,98,99,0
2024-05-18,5,20,Chole Bhature,36.04,0,0,0,71,68,79,65,14
2024-05-19,6,20,Pasta,19.26,1,0,1,133,134,97,76,21
2024-05-20,0,21,Noodles,26.97,0,0,0,74,86,75,74,1
2024-05-21,1,21,Chicken Biryani,37.83,0,1,0,124,134,158,131,27
2024-05-22,2,21,Fries,34.13,0,1,0,103,106,129,118,11
2024-05-23,3,21,Fries,31.61,0,1,0,85,83,107,83,24
2024-05-24,4,21,Sandwich,25.97,1,1,0,128,138,128,126,2
2024-05-25,5,21,Noodles,29.61,0,1,0,106,103,136,113,23
2024-05-26,6,21,Paratha,34.8,0,1,1,69,66,66,70,0
2024-05-27,0,22,Fried Rice,25.01,0,1,0,74,72,103,85,18
2024-05-28,1,22,Upma,29.19,1,0,0,80,85,63,55,8
2024-05-29,2,22,Veg Biryani,31.69,0,1,0,99,101,134,104,30
2024-05-30,3,22,Upma,25.72,0,1,0,129,143,158,137,21
2024-05-31,4,22,"Schezwan Fried Rice,Paneer Butter Masala",33.35,1,0,0,144,146,141,116,25
2024-06-01,5,22,Veg Biryani,32.8,1,0,0,87,99,73,55,18
2024-06-02,6,22,Masala Dosa,35.7,0,1,1,138,140,134,131,3
2024-06-03,0,23,Chole Bhature,37.71,1,1,0,99,91,109,91,18
2024-06-04,1,23,Chicken Biryani,43.02,1,0,0,137,142,128,117,11
2024-06-05,2,23,Dal Tadka,28.68,1,0,0,63,72,45,27,18
2024-06-06,3,23,Pasta,22.9,0,0,0,134,131,144,138,6
2024-06-07,4,23,Veg Biryani,23.08,1,1,0,87,75,99,75,24
2024-06-08,5,23,Noodles,30.08,0,1,0,126,124,162,143,19
2024-06-09,6,23,Veg Biryani,25.29,0,0,1,122,120,110,103,7
2024-06-10,0,24,Dal Tadka,30.97,1,0,0,132,123,119,112,7
2024-06-11,1,24,Pasta,28.06,0,0,0,68,56,90,64,26
2024-06-12,2,24,Masala Dosa,21.67,0,1,0,141,133,172,151,21
2024-06-13,3,24,Paratha,30.18,0,1,0,127,113,167,136,31
2024-06-14,4,24,Noodles,21.79,0,0,0,93,107,105,79,26
2024-06-15,5,24,Rajma Rice,33.39,0,0,0,104,108,107,98,9
2024-06-16,6,24,Paratha,29.96,1,1,1,100,110,77,58,19
2024-06-17,0,25,Pasta,27.36,0,1,0,69,66,98,75,23
2024-06-18,1,25,Fried Rice,28.17,1,1,0,78,90,97,95,2
2024-06-19,2,25,Masala Dosa,29.1,1,0,0,101,106,90,61,29
2024-06-20,3,25,Fries,33.9,1,0,0,140,142,134,120,14
2024-06-21,4,25,Noodles,27.45,0,1,0,65,67,96,93,3
2024-06-22,5,25,Fries,34.36,0,1,0,60,69,88,69,19
2024-06-23,6,25,Sandwich,28.6,1,0,1,76,88,33,27,6
2024-06-24,0,26,Poha,33.69,0,1,0,81,74,111,92,19
2024-06-25,1,26,Noodles,28.11,1,1,0,133,137,141,136,5
2024-06-26,2,26,Chicken Biryani,30.48,0,1,0,85,81,116,96,20
2024-06-27,3,26,Poha,37.69,1,1,0,86,89,92,93,0
2024-06-28,4,26,Masala Dosa,26.33,0,1,0,135,146,159,138,21
2024-06-29,5,26,"Schezwan Fried Rice,Paneer Butter Masala",30.13,1,1,0,83,96,100,68,32
2024-06-30,6,26,Paratha,30.36,0,1,1,143,145,142,122,20
2024-07-01,0,27,Upma,26.16,1,0,0,121,117,99,90,9
2024-07-02,1,27,Paratha,26.19,0,0,0,65,60,65,70,0
2024-07-03,2,27,"Schezwan Fried Rice,Paneer Butter Masala",27.41,1,1,0,140,143,144,122,22
2024-07-04,3,27,Chole Bhature,27.31,0,1,0,90,95,120,88,32
2024-07-05,4,27,Noodles,33.47,1,1,0,115,112,133,120,13
2024-07-06,5,27,Idli Sambar,28.28,0,1,0,144,140,170,169,1
2024-07-07,6,27,Poha,27.52,0,1,1,108,119,105,103,2
2024-07-08,0,28,Fried Rice,28.41,0,0,0,85,76,93,95,0
2024-07-09,1,28,Fries,27.1,1,1,0,135,134,137,120,17
2024-07-10,2,28,Veg Biryani,29.98,1,0,0,62,68,61,50,11
2024-07-11,3,28,Chole Bhature,41.48,0,0,0,75,69,89,88,1
2024-07-12,4,28,Rajma Rice,36.43,0,0,0,64,59,85,56,29
2024-07-13,5,28,Idli Sambar,33.97,0,1,0,93,105,120,104,16
2024-07-14,6,28,Chole Bhature,40.03,1,1,1,78,64,67,57,10
2024-07-15,0,29,Poha,22.14,1,0,0,133,134,123,118,5
2024-07-16,1,29,Chole Bhature,28.46,0,0,0,88,100,104,104,0
2024-07-17,2,29,Sandwich,27.99,0,1,0,113,110,144,120,24
2024-07-18,3,29,Upma,32.53,1,1,0,101,95,103,107,0
2024-07-19,4,29,Masala Dosa,32.83,0,1,0,67,72,101,81,20
2024-07-20,5,29,Fried Rice,28.46,1,1,0,68,55,71,68,3
2024-07-21,6,29,Sandwich,30.27,0,0,1,117,129,107,82,25
2024-07-22,0,30,Rajma Rice,32.21,1,0,0,85,71,65,46,19
2024-07-23,1,30,Chole Bhature,30.22,0,0,0,64,66,88,61,27
2024-07-24,2,30,Noodles,36.11,1,0,0,85,84,66,51,15
2024-07-25,3,30,Idli Sambar,26.8,0,1,0,118,108,153,133,20
2024-07-26,4,30,Fried Rice,32.54,0,0,0,138,137,162,136,26
2024-07-27,5,30,Idli Sambar,28.98,0,0,0,129,136,145,112,33
2024-07-28,6,30,Rajma Rice,35.35,1,0,1,138,145,100,73,27
2024-07-29,0,31,Masala Dosa,28.42,1,1,0,68,53,70,69,1
2024-07-30,1,31,Noodles,33.3,0,1,0,111,113,152,139,13
2024-07-31,2,31,Noodles,25.96,0,1,0,113,101,135,124,11
2024-08-01,3,31,Upma,33.6,1,0,0,90,79,88,84,4
2024-08-02,4,31,Chole Bhature,26.07,0,1,0,148,161,178,185,0
2024-08-03,5,31,Poha,31.29,1,0,0,94,95,86,69,17
2024-08-04,6,31,Chicken Biryani,24.68,1,0,1,138,152,89,60,29
2024-08-05,0,32,Poha,28.9,0,1,0,82,95,113,81,32
2024-08-06,1,32,Pasta,30.87,0,0,0,97,101,115,106,9
2024-08-07,2,32,Upma,32.76,0,1,0,87,82,120,114,6
2024-08-08,3,32,Sandwich,35.61,1,0,0,102,104,95,78,17
2024-08-09,4,32,Fried Rice,33.75,1,0,0,119,104,116,93,23
2024-08-10,5,32,Pasta,32.7,1,0,0,112,105,83,87,0
2024-08-11,6,32,Upma,33.14,0,0,1,65,54,44,46,0
2024-08-12,0,33,Veg Biryani,26.44,0,1,0,72,73,91,79,12
2024-08-13,1,33,Fried Rice,32.98,0,0,0,62,58,67,47,20
2024-08-14,2,33,Chicken Biryani,29.3,0,0,0,91,95,104,85,19
2024-08-15,3,33,Chole Bhature,33.25,1,1,0,94,81,98,92,6
2024-08-16,4,33,Upma,23.31,1,0,0,107,98,77,79,0
2024-08-17,5,33,Idli Sambar,25.57,1,1,0,148,137,142,144,0
2024-08-18,6,33,Paratha,31.43,1,1,1,72,74,56,44,12
2024-08-19,0,34,Veg Biryani,25.27,1,0,0,125,111,101,101,0
2024-08-20,1,34,Pasta,21.66,0,0,0,90,88,110,85,25
2024-08-21,2,34,Pasta,37.26,1,0,0,101,113,80,59,21
2024-08-22,3,34,Sandwich,25.37,0,1,0,75,81,102,91,11
2024-08-23,4,34,Fries,27.33,1,0,0,77,76,58,33,25
2024-08-24,5,34,Chicken Biryani,29.63,1,0,0,123,122,105,100,5
2024-08-25,6,34,Fries,31.72,1,0,1,87,94,43,10,33
2024-08-26,0,35,Pasta,43.91,1,1,0,105,106,104,97,7
2024-08-27,1,35,Upma,33.98,1,1,0,86,95,101,98,3
2024-08-28,2,35,Noodles,29.77,1,0,0,66,69,46,47,0
2024-08-29,3,35,Veg Biryani,30.91,0,1,0,99,104,131,133,0
2024-08-30,4,35,Noodles,28.05,1,1,0,114,125,112,111,1
2024-08-31,5,35,"Schezwan Fried Rice,Paneer Butter Masala",23.42,0,0,0,92,84,90,98,0
2024-09-01,6,35,Veg Biryani,36.81,1,0,1,128,141,84,83,1
2024-09-02,0,36,Fried Rice,30.23,0,0,0,72,85,80,76,4
2024-09-03,1,36,Fried Rice,33.57,1,1,0,136,121,145,121,24
2024-09-04,2,36,Veg Biryani,20.85,0,1,0,112,116,137,132,5
2024-09-05,3,36,Fried Rice,25.49,0,1,0,119,122,150,152,0
2024-09-06,4,36,Masala Dosa,25.14,1,0,0,90,97,71,56,15
2024-09-07,5,36,Upma,31.19,1,0,0,97,90,79,69,10
2024-09-08,6,36,Chole Bhature,32.94,0,1,1,73,83,87,80,7
2024-09-09,0,37,Rajma Rice,32.68,0,0,0,139,124,142,126,16
2024-09-10,1,37,Upma,31.52,1,1,0,117,119,129,112,17
2024-09-11,2,37,Noodles,30.24,0,0,0,147,160,151,130,21
2024-09-12,3,37,Idli Sambar,25.36,1,0,0,84,87,62,59,3
2024-09-13,4,37,Sandwich,33.25,1,1,0,104,111,113,95,18
2024-09-14,5,37,"Schezwan Fried Rice,Paneer Butter Masala",38.31,0,0,0,128,118,126,135,0
2024-09-15,6,37,Noodles,33.11,1,0,1,90,90,41,36,5
2024-09-16,0,38,Pasta,29.14,1,0,0,74,76,58,53,5
2024-09-17,1,38,Paratha,31.63,0,1,0,146,146,168,152,16
2024-09-18,2,38,Dal Tadka,35.9,1,1,0,100,91,93,78,15
2024-09-19,3,38,Fried Rice,35.55,1,1,0,75,84,94,88,6
2024-09-20,4,38,Pasta,33.78,1,0,0,70,55,65,36,29
2024-09-21,5,38,Sandwich,29.43,0,0,0,139,134,162,159,3
2024-09-22,6,38,Dal Tadka,31.67,0,1,1,92,97,84,93,0
2024-09-23,0,39,Poha,29.13,0,0,0,144,153,155,150,5
2024-09-24,1,39,Sandwich,26.26,1,1,0,134,119,151,148,3
2024-09-25,2,39,Rajma Rice,22.79,1,1,0,145,131,139,126,13
2024-09-26,3,39,Chole Bhature,30.5,0,0,0,85,79,94,102,0
2024-09-27,4,39,Sandwich,25.61,1,0,0,93,100,71,55,16
2024-09-28,5,39,Fries,25.08,1,0,0,106,98,89,97,0
2024-09-29,6,39,Rajma Rice,27.77,0,1,1,97,100,99,96,3
2024-09-30,0,40,Poha,30.36,1,1,0,126,114,121,125,0
2024-10-01,1,40,Masala Dosa,26.58,0,0,0,123,129,130,117,13
2024-10-02,2,40,"Schezwan Fried Rice,Paneer Butter Masala",25.36,0,1,0,82,74,110,98,12
2024-10-03,3,40,Noodles,30.6,1,1,0,97,90,110,84,26
2024-10-04,4,40,Masala Dosa,31.09,1,0,0,82,80,68,65,3
